"Player Name","Shootscore","Year","Shootscore Index"
"Stephen Curry","262.6781056871313","2017","4.44988031265273"
"Klay Thompson","256.7932822515414","2017","4.331345972777849"
"CJ McCollum","249.72427171361798","2017","4.188959288308473"
"Paul George","228.59389020108685","2017","3.76334315023632"
"Bradley Beal","219.53684864500661","2017","3.580912792924891"
"Kawhi Leonard","206.0684260888113","2017","3.3096267306788216"
"J.J. Redick","191.91915227366763","2017","3.0246267048082287"
"Kyrie Irving","191.80005388950596","2017","3.0222277800993935"
"Isaiah Thomas","189.37008727127068","2017","2.973282473215833"
"Kemba Walker","189.0663619585746","2017","2.967164723067886"
"Carmelo Anthony","184.5566602292301","2017","2.8763286048102654"
"Damian Lillard","168.4174775725947","2017","2.551247082269625"
"Otto Porter","166.24045762185938","2017","2.5073967228528535"
"Chris Paul","165.95975378669263","2017","2.501742680014353"
"Mike Conley","163.23866859445184","2017","2.4469335526826943"
"James Harden","161.73302409713935","2017","2.4166062916308437"
"Kyle Lowry","158.1620110754356","2017","2.344677596429502"
"Serge Ibaka","154.65680922773714","2017","2.274074494791415"
"Karl-Anthony Towns","154.46056830340223","2017","2.270121735855302"
"DeMar DeRozan","154.27163875061353","2017","2.266316245330773"
"Marc Gasol","153.2809114075248","2017","2.246360640393027"
"Seth Curry","150.25146007763485","2017","2.185340285661588"
"Kyle Korver","146.25752971409926","2017","2.10489302937097"
"Eric Gordon","145.73651424007235","2017","2.0943985385923884"
"Kevin Durant","145.54770327461586","2017","2.090595436698766"
"Gordon Hayward","145.31929373506432","2017","2.0859947253455373"
"Russell Westbrook","144.19474137333648","2017","2.06334356625621"
"Ryan Anderson","142.80359701702255","2017","2.0353226103598825"
"Brook Lopez","139.89169521963277","2017","1.9766699827811796"
"Goran Dragić","139.53978457528387","2017","1.9695816654545173"
"Devin Booker","139.50641364059786","2017","1.96890949546381"
"Harrison Barnes","138.456429093764","2017","1.9477603095111644"
"Nikola Jokić","132.58166498908255","2017","1.8294285884848975"
"Tobias Harris","132.47827295411224","2017","1.827346027003204"
"Nick Young","131.1079063164451","2017","1.7997435837760944"
"Anthony Davis","130.69372606082396","2017","1.7914010083825236"
"Allen Crabbe","128.3522384331735","2017","1.744237878799023"
"C.J. Miles","127.3984792570759","2017","1.7250269006659114"
"Terrence Ross","124.63552243527077","2017","1.6693743791314835"
"Lou Williams","117.45859442719049","2017","1.5248139801529093"
"Wesley Matthews","116.55922393061792","2017","1.5066985193780886"
"Courtney Lee","116.3684702721001","2017","1.5028562870259023"
"Marcus Morris","114.9753961389406","2017","1.4747964608343147"
"Patty Mills","114.49991516724494","2017","1.4652191432274417"
"Buddy Hield","114.16931331149497","2017","1.4585600355818775"
"Jamal Crawford","114.08640888629665","2017","1.4568901432866972"
"Channing Frye","113.97659567097821","2017","1.4546782439612922"
"Kevin Love","112.64544354733897","2017","1.4278656743106266"
"Jae Crowder","111.37383592001689","2017","1.40225247243053"
"Wayne Ellington","108.30200974930665","2017","1.3403785876248389"
"DeMarcus Cousins","107.15966808311747","2017","1.3173691096353373"
"Jimmy Butler","106.70587166917599","2017","1.308228570594042"
"Dirk Nowitzki","106.05758006343389","2017","1.295170435821751"
"Tony Snell","105.72627494572582","2017","1.288497162807782"
"Joe Johnson","103.49628624273736","2017","1.24357988674499"
"Andrew Wiggins","102.53212750060553","2017","1.2241594366186497"
"Darren Collison","102.46056847783214","2017","1.2227180677110905"
"Nicolas Batum","102.00806913587023","2017","1.213603654784291"
"D'Angelo Russell","101.79381313784815","2017","1.2092880294188486"
"Jordan Clarkson","101.44304397924577","2017","1.202222704329918"
"Tim Hardaway","99.93317940773305","2017","1.1718104409470678"
"Victor Oladipo","99.89157521533585","2017","1.1709724335648912"
"Ersan İlyasova","99.42866739987971","2017","1.161648369227434"
"Kentavious Caldwell-Pope","99.20661987943788","2017","1.1571758040698714"
"Avery Bradley","98.22929722432038","2017","1.1374902014282509"
"Trevor Ariza","97.95170739273988","2017","1.1318988820280154"
"Kristaps Porziņģis","97.59709571453158","2017","1.1247561594555529"
"Evan Fournier","96.64364291620375","2017","1.1055513524993832"
"Pau Gasol","96.6378585553929","2017","1.105434841715701"
"Nikola Vučević","96.42820229529714","2017","1.1012118660116565"
"Jeff Teague","96.3083344902891","2017","1.098797443337061"
"Danilo Gallinari","96.24462070732716","2017","1.0975140962176468"
"Bojan Bogdanović","95.41855705660846","2017","1.0808752096640761"
"George Hill","94.29027586632498","2017","1.0581489430993611"
"Al Horford","94.15234584446515","2017","1.0553707044199803"
"Zach LaVine","93.25495310066408","2017","1.0372950802896694"
"Dennis Schröder","92.52705255502228","2017","1.022633432133769"
"LeBron James","92.36545635566833","2017","1.0193785003543603"
"Deron Williams","91.27216510107785","2017","0.9973570143111052"
"Jrue Holiday","90.78930932278075","2017","0.9876311505597689"
"Troy Daniels","90.05223773258285","2017","0.9727847757550032"
"Rodney Hood","89.27020442712397","2017","0.957032765072384"
"Joe Ingles","89.03541380739256","2017","0.9523035235882022"
"Jameer Nelson","88.67345738721441","2017","0.945012860444459"
"Wilson Chandler","87.47923519898757","2017","0.9209583853536162"
"Marco Belinelli","87.11227970637927","2017","0.9135670290018302"
"LaMarcus Aldridge","86.93684321285374","2017","0.9100333207814192"
"Myles Turner","84.78883060392423","2017","0.8667672382168096"
"Gary Harris","84.5947342151735","2017","0.8628576753277135"
"Langston Galloway","80.72211046574246","2017","0.7848538227488161"
"John Wall","79.89246399351723","2017","0.7681427696490752"
"Eric Bledsoe","78.94264210202863","2017","0.7490110977920375"
"Austin Rivers","78.05794465542162","2017","0.7311911871404543"
"Marvin Williams","77.79521887834686","2017","0.7258992651491617"
"Patrick Beverley","77.48392914191774","2017","0.719629149516754"
"Markieff Morris","77.37316772332485","2017","0.7173981511222888"
"Tyler Johnson","76.3898347013579","2017","0.697591485397858"
"Robin Lopez","75.98175556188335","2017","0.6893718009937707"
"Paul Millsap","75.72671746078046","2017","0.6842347270801601"
"E'Twaun Moore","75.28789448568851","2017","0.67539578870864"
"Danny Green","74.77289880075095","2017","0.6650225507991893"
"James Johnson","74.30910873937437","2017","0.6556807159306477"
"Nik Stauskas","73.82543968716244","2017","0.6459384709084566"
"Nikola Mirotić","72.55083735600935","2017","0.6202649485708961"
"Marreese Speights","72.4719004273088","2017","0.6186749710910819"
"Vince Carter","71.87430326185083","2017","0.6066379429127573"
"Justin Holiday","70.07102554455724","2017","0.5703156409490705"
"Doug McDermott","69.52430182805277","2017","0.5593033250250493"
"Arron Afflalo","69.4097060385367","2017","0.5569950932809024"
"Jonas Valančiūnas","68.74724534771875","2017","0.5436515594368335"
"Jason Smith","68.63250525664196","2017","0.5413404211160613"
"Dwyane Wade","67.91051636524","2017","0.5267978477362449"
"Blake Griffin","67.25580317736126","2017","0.5136103670272666"
"Will Barton","66.86548605126012","2017","0.505748451815936"
"Reggie Jackson","66.4945556422946","2017","0.4982770311951676"
"Dion Waiters","65.83318977402355","2017","0.484955549681011"
"Luke Babbitt","65.49811847630872","2017","0.47820641684459547"
"Anthony Tolliver","65.25373991279662","2017","0.47328405136965324"
"Matthew Dellavedova","64.6778380399127","2017","0.46168401798170844"
"Frank Kaminsky","64.46707897356436","2017","0.4574388291369317"
"Iman Shumpert","64.39171721507275","2017","0.45592086408795685"
"Ian Clark","63.50768850245264","2017","0.4381144233293207"
"Thaddeus Young","63.109117284429274","2017","0.4300862510759605"
"Cory Joseph","63.05785588298934","2017","0.4290537245359123"
"Jamal Murray","62.292396931456","2017","0.41363556076015784"
"Jared Dudley","62.058443048217335","2017","0.4089231731389513"
"Patrick Patterson","61.773722808834435","2017","0.40318823036731877"
