"Player Name","Shootscore","Year","Shootscore Index"
"Dirk Nowitzki","231.6264319406296","2009","4.282658182469221"
"Mo Williams","212.38244403709584","2009","3.8583198593418366"
"Ben Gordon","196.72561486630303","2009","3.5130799501748733"
"Ray Allen","187.45934140250716","2009","3.308754580455384"
"Kobe Bryant","185.18741091631722","2009","3.258657522735098"
"Jason Terry","178.95989837875248","2009","3.121338156255984"
"Rashard Lewis","166.78969496061399","2009","2.8529798650088907"
"Danny Granger","165.47721682277307","2009","2.8240391498647863"
"O.J. Mayo","165.12093605112662","2009","2.816183003521272"
"Joe Johnson","164.151060839546","2009","2.794796832266749"
"Steve Nash","156.53814616303254","2009","2.6269287446262255"
"Chris Paul","155.7243578828817","2009","2.608984358259379"
"Mike Bibby","154.01414736146972","2009","2.571273470657049"
"Roger Mason","143.73705193988687","2009","2.3446590360775206"
"Paul Pierce","143.0217756878306","2009","2.32888688287872"
"Vince Carter","141.61679388507133","2009","2.297906421594088"
"J.R. Smith","138.21198075646328","2009","2.222828807702513"
"Dwyane Wade","133.07239583506444","2009","2.10949871946666"
"Kevin Durant","133.01268449763455","2009","2.1081820584438145"
"Troy Murphy","132.66597749503842","2009","2.100537017881762"
"Yao Ming","130.4757721592393","2009","2.0522420353575326"
"Chauncey Billups","129.47491821042448","2009","2.03017276944111"
"Antawn Jamison","127.39454959898366","2009","1.9842997345748001"
"Eddie House","126.1700923742048","2009","1.9572999189384341"
"Matt Bonner","126.15166105474692","2009","1.9568935003088348"
"Brandon Roy","124.87892504836489","2009","1.9288291164898854"
"Andrea Bargnani","118.74178483575218","2009","1.7935024991758357"
"Michael Finley","118.25789796107564","2009","1.7828325826277227"
"Mehmet Okur","118.24577770983247","2009","1.7825653258037115"
"Derek Fisher","117.54471006275627","2009","1.767106478539286"
"John Salmons","115.95729389231325","2009","1.732103259910813"
"Steve Blake","115.5396433225623","2009","1.7228938827635343"
"Richard Jefferson","114.8176441362583","2009","1.706973485933555"
"Richard Hamilton","113.20104375039375","2009","1.6713267426315146"
"Raja Bell","112.28447865881347","2009","1.6511160827647593"
"Chris Bosh","112.05300050928709","2009","1.6460118886495352"
"Al Harrington","110.72322362041817","2009","1.6166897285034794"
"Jamal Crawford","110.30341193828689","2009","1.6074326978860276"
"Charlie Villanueva","108.44466926142746","2009","1.566446611500108"
"Pau Gasol","108.13140881830029","2009","1.5595390821561348"
"Rasual Butler","107.89144710223191","2009","1.5542478217000557"
"Anthony Morrow","107.6078924071127","2009","1.5479953170505552"
"Rudy Gay","107.54750345852761","2009","1.5466637144063176"
"David West","106.49452799071507","2009","1.5234451462724328"
"LaMarcus Aldridge","104.17267025176079","2009","1.472247170861771"
"LeBron James","104.10139104193625","2009","1.4706754332093461"
"Jason Kapono","103.31180787950692","2009","1.4532647802410312"
"Travis Outlaw","103.22553428231059","2009","1.4513624098099138"
"Jameer Nelson","102.83903489682561","2009","1.4428399298567676"
"Metta World","100.81189125181359","2009","1.3981405287048485"
"Rasheed Wallace","99.3096666559783","2009","1.3650158214376815"
"Michael Beasley","98.85396796974872","2009","1.3549674667341065"
"Boris Diaw","98.23690183355649","2009","1.341360889407043"
"Jarrett Jack","97.86864455116782","2009","1.33324065578023"
"Tim Duncan","97.73791066688409","2009","1.3303579166353618"
"Kyle Korver","96.76580372220153","2009","1.3089225346929665"
"Peja Stojaković","96.57879869276951","2009","1.3047989922648922"
"Steve Novak","96.29391203944576","2009","1.2985171173562837"
"Jason Kidd","96.25465737685934","2009","1.29765153493229"
"Jason Richardson","95.97642154339383","2009","1.2915163135011318"
"José Calderón","94.88083539979036","2009","1.2673581613889635"
"Eric Gordon","94.69568555602746","2009","1.2632755266137037"
"Kevin Martin","93.64612078453962","2009","1.2401321658207496"
"Ryan Gomes","93.07573257133579","2009","1.2275548570458832"
"Hedo Türkoğlu","90.09226043433863","2009","1.1617679957125224"
"Rudy Fernández","89.76410544035943","2009","1.1545320350286437"
"Daequan Cook","89.04567165824831","2009","1.1386902569155366"
"Bobby Simmons","88.90683204752328","2009","1.1356287829687617"
"Tayshaun Prince","88.77417144374276","2009","1.132703558818992"
"D.J. Augustin","88.33330879606808","2009","1.1229823452336614"
"Anthony Parker","87.22634709645776","2009","1.0985733571521095"
"Chris Duhon","83.21369830254903","2009","1.010092701840864"
"Mario Chalmers","82.8684128403597","2009","1.0024790068645342"
"Wilson Chandler","82.59200846529798","2009","0.9963841698896458"
"Nick Young","82.13961222477673","2009","0.9864086355537159"
"Tony Parker","81.81998142141673","2009","0.9793606369893053"
"Randy Foye","81.7690729539645","2009","0.9782380830872787"
"Delonte West","81.63727346944103","2009","0.9753318469925515"
"Nate Robinson","81.37398998248284","2009","0.9695263313206958"
"Kevin Garnett","80.62907049406328","2009","0.9531005318364414"
"Deron Williams","80.52694119879968","2009","0.9508485363502883"
"Jarvis Hayes","80.24681982126121","2009","0.9446717378502759"
"Andrés Nocioni","79.74348715147438","2009","0.9335730330421446"
"Mike Conley","79.14612818484142","2009","0.9204010073956519"
"Aaron Brooks","77.97182370815148","2009","0.8945070817198784"
"Ronald Murray","76.38810889070422","2009","0.8595854795386507"
"Kelenna Azubuike","75.51587576256073","2009","0.840352358793205"
"Derrick Rose","74.2810703557937","2009","0.8131243612324744"
"T.J. Ford","73.70041615702962","2009","0.8003206830003144"
"Josh Howard","73.1628649611946","2009","0.7884674447744753"
"Jeff Green","73.10436277627629","2009","0.7871774460916676"
"Beno Udrih","72.70159094425252","2009","0.7782961515979974"
"Leandro Barbosa","72.12696282964838","2009","0.7656253511487726"
"Daniel Gibson","71.76373725871544","2009","0.7576160689532477"
"Carmelo Anthony","71.01815837489414","2009","0.7411757295129064"
"Keyon Dooling","70.9704819945701","2009","0.7401244445411582"
"Caron Butler","70.90237180482099","2009","0.7386225851630032"
"Thaddeus Young","69.96724418686648","2009","0.7180026134969405"
"Francisco García","69.96178400902998","2009","0.7178822141951569"
"Zydrunas Ilgauskas","69.77634628344097","2009","0.7137932315001227"
"Wally Szczerbiak","69.10457686749791","2009","0.6989804230054137"
"Luke Ridnour","68.41619487082824","2009","0.6838012998630504"
"Grant Hill","68.34682335160754","2009","0.6822716276201415"
"Kirk Hinrich","68.11087408716753","2009","0.677068843471788"
"James Posey","68.02358933939601","2009","0.6751441767296538"
"Stephen Jackson","68.00232285730803","2009","0.674675241528007"
"C.J. Watson","67.85622258096136","2009","0.6714536667388226"
"Mike Miller","67.42948547354084","2009","0.6620439274744467"
"Raymond Felton","67.3227860171805","2009","0.6596911579436453"
"Luis Scola","67.01013907934734","2009","0.6527971566588765"
"Charlie Bell","65.93569024210186","2009","0.6291050913671916"
"Rafer Alston","65.52371686301875","2009","0.6200208987492392"
"Brandon Rush","65.21872442656556","2009","0.6132956825570528"
"Antonio McDyess","64.90357517731036","2009","0.6063465042144885"
"Vladimir Radmanović","63.86992508708607","2009","0.5835540690817632"
"Al Jefferson","62.39069955882337","2009","0.5509365012815387"
"Marvin Williams","62.35759493972304","2009","0.5502065299976644"
"Maurice Evans","62.14178553005614","2009","0.5454478384274859"
"Matt Barnes","61.60322536044882","2009","0.5335723518900823"
"Amar'e Stoudemire","61.467843803520466","2009","0.5305871295371416"
"Zach Randolph","59.56380916253562","2009","0.4886023355961936"
"Courtney Lee","58.181515981409866","2009","0.45812216831020136"
"Quentin Richardson","57.66556344865954","2009","0.4467451900218084"
"Udonis Haslem","57.106384533043276","2009","0.4344150511456962"
"Spencer Hawes","55.09048287529786","2009","0.38996354071420586"
"Devin Harris","54.93402344980964","2009","0.38651354217014344"
"Willie Green","54.92086600575207","2009","0.3862234147923869"
"Larry Hughes","54.729404004585305","2009","0.38200159419444324"
"Andre Miller","54.53101746560904","2009","0.3776270845188902"
"Jermaine O'Neal","54.15753812925998","2009","0.3693917023255775"
"Tim Thomas","54.11404843540786","2009","0.36843273561581646"
"Sebastian Telfair","53.75464183552395","2009","0.36050766339688994"
"Shane Battier","53.43486232122018","2009","0.3534563856913353"
"Michael Redd","53.21134472858207","2009","0.34852772532608384"
"Brad Miller","52.72539182640236","2009","0.3378122519707946"
"Rodney Stuckey","52.240603566141104","2009","0.32712245947755947"
"Von Wafer","51.31634346494627","2009","0.3067421212939888"
"Sasha Vujačić","51.2841266401937","2009","0.3060317262625366"
"Drew Gooden","48.23030732963795","2009","0.23869367908275776"
"Al Horford","47.38979657836217","2009","0.2201600505773372"
"J.J. Barea","46.26013230011739","2009","0.1952504607391897"
