"Player Name","Shootscore","Year","Shootscore Index"
"Stephen Curry","287.090339559477","2014","5.162563804863803"
"Dirk Nowitzki","269.5485532870272","2014","4.794326353781008"
"Kevin Durant","235.55655570296148","2014","4.080765810221793"
"Carmelo Anthony","229.8050592375763","2014","3.9600303066971936"
"Klay Thompson","216.41698125011015","2014","3.6789875647305452"
"Joe Johnson","195.1974225066337","2014","3.23354625656278"
"Kyle Korver","182.3565517362087","2014","2.9639904970326816"
"José Calderón","174.3507895964768","2014","2.7959334133056943"
"Gerald Green","174.0547648559867","2014","2.7897192573353458"
"Damian Lillard","170.14674904168524","2014","2.707682128396558"
"Arron Afflalo","170.11105230129297","2014","2.7069327818653752"
"Kevin Love","168.07989344203844","2014","2.664294663405865"
"Wesley Matthews","159.37293047523286","2014","2.481517960978228"
"Paul George","153.895769104142","2014","2.3665413040326766"
"J.R. Smith","149.94787224839027","2014","2.2836669916496213"
"James Harden","147.99008778159546","2014","2.2425691495812647"
"Kyle Lowry","146.2476068650335","2014","2.2059909629981274"
"Jamal Crawford","145.6133255688829","2014","2.192676120134558"
"Al Jefferson","144.806488503667","2014","2.175738983874903"
"LeBron James","142.07757522805778","2014","2.1184535938223195"
"Isaiah Thomas","140.03861294603976","2014","2.075651665790425"
"Bradley Beal","138.41811373641576","2014","2.0416341211022413"
"Channing Frye","137.0580996026868","2014","2.013084683190809"
"Khris Middleton","134.31949982537822","2014","1.9555959539434433"
"Randy Foye","134.23932101632516","2014","1.9539128391330136"
"Chris Paul","133.44416489588332","2014","1.9372209094482784"
"LaMarcus Aldridge","131.9784984968126","2014","1.906453617534618"
"Trevor Ariza","130.53555104648933","2014","1.8761632421474796"
"Patty Mills","129.80419987428883","2014","1.8608107069315825"
"Kyrie Irving","129.15723411468196","2014","1.8472295916132617"
"Marco Belinelli","128.77932447459756","2014","1.839296506553227"
"Chris Bosh","127.12249392262916","2014","1.8045162937597816"
"David West","125.2669628572696","2014","1.7655649566895046"
"Nick Young","124.85119067316309","2014","1.7568370605147026"
"Terrence Ross","124.78559174334225","2014","1.7554600067565618"
"Goran Dragić","123.75413318877142","2014","1.7338076126882773"
