"Player Name","Shootscore","Year","Shootscore Index"
"Stephen Curry","296.58602772690307","2013","5.401815062624197"
"Kevin Durant","235.02410091230337","2013","4.096925426093188"
"Carmelo Anthony","192.92511238251","2013","3.204579512255787"
"Kobe Bryant","188.14143197384988","2013","3.1031828323153428"
"Joe Johnson","182.6464929710291","2013","2.9867100490682397"
"Klay Thompson","181.78500155592133","2013","2.9684495546733833"
"Kyle Korver","174.58268352350808","2013","2.815786526633338"
"Jamal Crawford","173.2996692529772","2013","2.788591276065903"
"LeBron James","171.1025254797508","2013","2.7420197945025313"
"Damian Lillard","166.2711542161593","2013","2.639612241355589"
"Ryan Anderson","165.61982690828546","2013","2.625806464018668"
"Deron Williams","162.81823226067905","2013","2.5664228155433353"
"O.J. Mayo","162.06843268801646","2013","2.550529783234756"
"José Calderón","152.35320982174179","2013","2.344602284035943"
"Jarrett Jack","150.7820417035537","2013","2.311299216689692"
"Vince Carter","149.58266792238905","2013","2.285876841232178"
"J.R. Smith","147.55754181711262","2013","2.2429515105257174"
"LaMarcus Aldridge","146.80217238534752","2013","2.2269404173994243"
"Kyrie Irving","146.24981648263048","2013","2.2152324750001737"
"Chris Paul","144.6925805731597","2013","2.1822247199631684"
"David West","142.24274757794134","2013","2.130297143097039"
"J.J. Redick","141.23064430790453","2013","2.1088442234678735"
"Brandon Jennings","141.2097050002019","2013","2.108400386066559"
"Kevin Martin","141.02376681652072","2013","2.104459170749312"
"Danny Green","140.74663010289842","2013","2.0985848772659854"
"Dirk Nowitzki","139.96011936886154","2013","2.0819137014440208"
"Paul Pierce","136.786625813715","2013","2.014647144564151"
"Nate Robinson","133.72895693754904","2013","1.949835650920223"
"Al Jefferson","132.9773957963568","2013","1.9339052797459308"
"Randy Foye","128.7223981158899","2013","1.8437147567392989"
"Wesley Matthews","126.11295163383568","2013","1.7884039526806559"
"Tony Parker","125.8893552375868","2013","1.7836645197985515"
"Luke Ridnour","123.61069072852277","2013","1.7353650942142382"
"Greivis Vásquez","122.31635427068869","2013","1.7079298543280916"
"Ray Allen","120.96615279366108","2013","1.6793104785910677"
"Caron Butler","119.43298258347568","2013","1.6468128291212245"
"George Hill","118.76531841866102","2013","1.6326607696515207"
"Jason Terry","118.61427552940147","2013","1.6294592080522543"
"Kevin Garnett","116.82408593154572","2013","1.5915136794676359"
"Paul George","116.54890981401405","2013","1.585680943512679"
"Jrue Holiday","115.18425432174786","2013","1.556755195060131"
"James Harden","115.089677262718","2013","1.5547505043272807"
"Serge Ibaka","114.11346166230592","2013","1.5340582731722363"
"Marc Gasol","113.74839378258268","2013","1.5263201577893986"
"Ersan İlyasova","113.73666110217354","2013","1.5260714675052114"
"Martell Webster","112.3097687871402","2013","1.4958265240689839"
"DeMar DeRozan","111.8441573584248","2013","1.4859572499994622"
"Steve Novak","110.66442422919235","2013","1.4609511851496102"
"Chandler Parsons","110.0545481252576","2013","1.448024023041948"
"Chris Bosh","109.02254223152748","2013","1.4261492399536453"
"Evan Turner","107.93730089237877","2013","1.4031460584441549"
"Nicolas Batum","107.64947975290394","2013","1.3970452938724687"
"Mike Dunleavy","105.40701397615744","2013","1.3495131501635098"
"Jared Dudley","104.91232165658124","2013","1.3390274666495658"
"Kemba Walker","104.79538202300684","2013","1.3365487704188497"
"Al Horford","103.67376378236968","2013","1.3127745304935898"
"Carlos Delfino","103.12786348572898","2013","1.3012034235363477"
"Arron Afflalo","102.50577418612636","2013","1.2880173859632713"
"Rudy Gay","101.4275732807823","2013","1.2651634361231543"
"Patrick Patterson","101.20123520235663","2013","1.260365889519724"
"Marcus Thornton","100.52217041578244","2013","1.2459721782052229"
"Gary Neal","99.95370115161803","2013","1.2339226909672987"
"Danilo Gallinari","99.62408088702497","2013","1.226935936498852"
"Mike Conley","98.86968922971012","2013","1.2109455686456783"
"Ben Gordon","98.71226470610269","2013","1.2076087395368393"
"Gordon Hayward","98.04837714466419","2013","1.193536730365458"
"Steve Nash","96.30779888859624","2013","1.1566427823453704"
"Shane Battier","96.06272292029071","2013","1.1514480604165427"
"Russell Westbrook","95.90624470139161","2013","1.1481312895363982"
"Luis Scola","95.55047310651605","2013","1.1405902216857549"
"C.J. Miles","95.4377675689403","2013","1.1382012729381765"
"David Lee","94.78489307308068","2013","1.1243627008257684"
"Tim Duncan","94.1657595849131","2013","1.1112393157379"
"Brook Lopez","92.69157696883997","2013","1.0799919893853434"
"Jeff Teague","91.97985072578868","2013","1.0649059736178101"
"Jordan Crawford","91.1252073650852","2013","1.0467906331465706"
"Mario Chalmers","90.65876951662975","2013","1.0369038419750018"
"Isaiah Thomas","90.5455847348073","2013","1.0345047349870429"
"Dorell Wright","84.41271799710707","2013","0.9045101967661745"
"Wayne Ellington","84.24356303002341","2013","0.9009247247880157"
"Kevin Séraphin","83.4435702390341","2013","0.8839677782420557"
"Ty Lawson","82.17582486787757","2013","0.8570961729792068"
"Dwyane Wade","82.00315338550794","2013","0.8534361636272069"
"Tayshaun Prince","81.53303718411885","2013","0.8434714047104592"
"Brandon Knight","81.15678377440958","2013","0.8354961966485398"
"Gerald Henderson","81.1036117813444","2013","0.8343691431871787"
"Chris Kaman","81.04381334886068","2013","0.8331016332363645"
"Bradley Beal","80.05457072993805","2013","0.8121332765224092"
"Metta World","78.97299277006225","2013","0.7892077453707823"
"Raymond Felton","78.82505462207723","2013","0.7860719930293293"
"John Salmons","77.42030086244642","2013","0.756296306697408"
"Nikola Vučević","77.18248671249854","2013","0.7512555089877784"
"Jason Thompson","76.43860136558294","2013","0.7354878368211684"
"Brian Roberts","76.19279986563222","2013","0.7302777362521037"
"Blake Griffin","75.23086608640016","2013","0.709888227922885"
"C.J. Watson","74.1092421029935","2013","0.6861138662717342"
"Roy Hibbert","73.6850188725933","2013","0.6771218719406917"
"Jameer Nelson","73.61693048730949","2013","0.6756786450483212"
"Willie Green","73.60365941136025","2013","0.6753973463566164"
"Matt Barnes","72.45067852620292","2013","0.6509583320825643"
"Andrew Nicholson","72.12012958445366","2013","0.6439518930256145"
"Thaddeus Young","72.04561401263142","2013","0.6423724330823957"
"Monta Ellis","71.84646926746528","2013","0.6381512865461687"
"Thabo Sefolosha","70.99640086934384","2013","0.6201329186937169"
"Nick Young","70.33449671548385","2013","0.6061029505715382"
