"Player Name","Shootscore","Year","Shootscore Index"
"Joe Johnson","222.9870650260187","2005","3.9858353136372187"
"Ray Allen","200.03957575843668","2005","3.490253127911427"
"Rashard Lewis","194.82113958934912","2005","3.3775539139542636"
"Damon Jones","192.95369457244902","2005","3.3372239034504343"
"Dirk Nowitzki","188.35382899724806","2005","3.23788356127961"
"Vince Carter","182.54709341352202","2005","3.112479222750077"
"Kyle Korver","175.039777694032","2005","2.950348547371381"
"Tracy McGrady","172.83919402048923","2005","2.902823955286814"
"Jalen Rose","171.72894340316472","2005","2.8788465858578025"
"Michael Redd","170.33457035679243","2005","2.8487332068305586"
"Steve Nash","168.3069235348787","2005","2.804943420847151"
"Chauncey Billups","167.75225547970092","2005","2.7929646111424393"
"Gilbert Arenas","164.9318390630302","2005","2.7320538894450905"
"Ben Gordon","160.35012443899944","2005","2.63310554170769"
"Kevin Garnett","159.91844922537544","2005","2.623782929399351"
"Jason Terry","158.489405182356","2005","2.592920783127929"
"Cuttino Mobley","154.04638672910806","2005","2.4969677675014554"
"Michael Finley","151.78323435436857","2005","2.4480919193672386"
"Mike Miller","150.99752096275904","2005","2.431123371940224"
"Jamal Crawford","150.958549327996","2005","2.4302817265771095"
"Damon Stoudamire","147.81697408762957","2005","2.362435144056107"
"Mike Bibby","147.68142042792934","2005","2.3595076787384843"
"Peja Stojaković","145.85050200744752","2005","2.3199665096751723"
"Chucky Atkins","142.98975376916735","2005","2.258184767533084"
"Stephon Marbury","136.98104168834192","2005","2.1284184723323625"
"Quentin Richardson","135.1187968801014","2005","2.088200767394676"
"Kirk Hinrich","134.85244355592226","2005","2.0824485057405653"
"Bobby Simmons","133.23248487397726","2005","2.0474632986435113"
"Kurt Thomas","132.8740444207542","2005","2.039722290414268"
"Allen Iverson","130.4979276081147","2005","1.9884068218757895"
"Wally Szczerbiak","130.34838926221798","2005","1.9851773382732407"
"Jeff McInnis","128.67370859700532","2005","1.9490103356534259"
"Elton Brand","126.16306783110296","2005","1.8947896397058357"
"Paul Pierce","125.89615199216072","2005","1.8890252297817092"
"Kobe Bryant","122.21508346051255","2005","1.8095275571845686"
"Reggie Miller","121.85246646493275","2005","1.801696350852788"
"Grant Hill","121.09200312727071","2005","1.7852731126218722"
"Jim Jackson","118.65433316770867","2005","1.7326283203070765"
