Player Name,Shootscore,Shootscore Index
Dirk Nowitzki,3365.567483254928,56.70257160657513
Ray Allen,2338.711937359177,38.12065907778253
Joe Johnson,2343.5629996326356,36.73515658796983
Jason Terry,2399.552228829258,36.32410298294811
Kobe Bryant,2274.6747631806593,35.592634408655066
Stephen Curry,1985.133596923156,35.029280145372006
Steve Nash,1950.829068710858,30.44929658355793
Kyle Korver,1945.478353445003,29.82056851013772
Kevin Durant,1759.3189160193488,29.535646604888676
Chris Paul,1791.9674105222293,28.5539111677617
Vince Carter,1955.458854866461,26.624759977678487
Klay Thompson,1534.7251989048946,26.464618742574437
Jamal Crawford,1922.0045479895398,26.379308590961145
Paul Pierce,1887.9586738263524,26.256674023161153
Kevin Garnett,1837.231826021785,25.883040420363507
Rashard Lewis,1649.2289305402255,23.551402998893742
LeBron James,1587.4800727932327,22.43235418034863
Carmelo Anthony,1591.5763126077195,22.002429325586267
Mike Bibby,1470.7072069048058,21.45030853441823
Peja Stojaković,1417.162403109029,20.76821638015169
Ben Gordon,1298.9405406159442,19.977505038812847
J.J. Redick,1351.4062077000224,19.458365326738193
Tracy McGrady,1365.9364838922784,18.902941275404896
Sam Cassell,1248.395066076619,18.592885473729947
Antawn Jamison,1400.1535566690661,18.517681238063066
Michael Finley,1251.155936092016,18.339339031967935
Richard Hamilton,1346.6079666618955,18.16711333369915
J.R. Smith,1338.5143418380567,17.74000914291295
Chauncey Billups,1360.480731072656,17.662116330085535
Tim Duncan,1433.0285515600353,17.335745547617897
Rasheed Wallace,1219.7475825870658,16.694371079538453
LaMarcus Aldridge,1189.6771226807023,16.37464812430689
James Harden,1093.9755285787955,16.325452783558003
Mo Williams,1202.9442091364178,16.181751810180476
Damian Lillard,1000.0891643684456,15.601123418472929
Deron Williams,1149.4582821094864,15.595049215274386
Kyrie Irving,1018.8187592552838,15.574006385130856
Wesley Matthews,1045.1609085871655,15.567136792058813
Pau Gasol,1337.4090677327351,15.13286194940379
Allan Houston,968.946272589265,14.828452750591063
Michael Redd,1138.38127284564,14.590022152997669
Chris Bosh,1131.5207697575427,14.266161143334847
Mike Miller,1313.8148749954553,14.117762040522472
Jalen Rose,989.5112061200862,14.081168633933082
Jason Richardson,1124.4028082917125,13.978161542934322
Tony Parker,1275.481204064986,13.719578008596766
Cuttino Mobley,1021.9484610729356,13.603342003551086
Allen Iverson,1010.4328007532483,13.42531759291083
Shawn Marion,1215.7137217954596,13.299406524981848
Paul George,961.131843746253,13.28118145185864
David West,1154.8174794862596,13.226657592936256
Elton Brand,1216.4867950686885,13.169803754967026
Wally Szczerbiak,995.3666535134688,12.940394890336469
Rudy Gay,1025.3869998537941,12.892745516033374
Kevin Martin,1004.3073192771058,12.614228414609876
Jason Kidd,1047.469627966185,12.034245820867833
CJ McCollum,792.5961982663731,11.936597925864444
Ryan Anderson,910.8749754203747,11.907651308783398
Bradley Beal,821.6375152979018,11.814364401461265
Raja Bell,967.8790341971439,11.61886872720992
Kyle Lowry,988.9141247636816,11.540530308533619
Kemba Walker,835.1664583339825,11.49195235561479
Kirk Hinrich,1005.668588060824,11.439306438313738
Kevin Love,880.8342870106146,11.219436258832435
DeMar DeRozan,848.1068445981455,11.074096952781685
Mike Dunleavy,1054.5841710309696,10.954742846742086
Al Jefferson,992.0396102458824,10.837940051635362
José Calderón,961.1128491665434,10.69091074821632
Nick Young,885.5957872577817,10.660757010873484
Shane Battier,976.712927496425,10.641983220987703
Derek Fisher,1020.0410600387874,10.517899526751478
Hedo Türkoğlu,1036.9644983924645,10.4558637140579
Dwyane Wade,1030.1167799121802,10.38072894959755
Channing Frye,905.2006881725434,10.302221487971176
Reggie Miller,720.887174259233,10.260797041828884
Arron Afflalo,870.2745058208758,10.236901221558185
Serge Ibaka,814.0805001258828,10.204675642332843
Danny Granger,787.9628192413988,10.06210339275524
Manu Ginóbili,1052.8151006161456,9.899003391741106
Marc Gasol,820.9194864830109,9.86123710192471
Isaiah Thomas,744.1995527542381,9.807359294870142
Khris Middleton,718.6659300574903,9.770040948355797
Anthony Morrow,739.0210108787618,9.430039977605437
Eddie Jones,789.3506828448317,9.415639483821897
Jrue Holiday,754.9380359301979,9.37966833688895
Courtney Lee,796.3559237190805,9.358260591589278
Marco Belinelli,823.5438725818212,9.27256042028701
Latrell Sprewell,669.6324703996218,9.211709596159462
O.J. Mayo,693.1651615196239,9.204537400139744
Ricky Davis,789.0158118845401,9.1329607285694
Al Horford,834.3402776159173,9.084995652575238
Brook Lopez,797.5806368815864,9.056894850410119
Eric Gordon,794.5026569253007,8.977107541525074
Jameer Nelson,921.915496063216,8.971253005163774
Kawhi Leonard,716.3921588192469,8.94914159666785
Gilbert Arenas,817.2374592347235,8.829074225891263
Mike Conley,804.653309042958,8.655582463547242
Zach Randolph,1045.6443385916837,8.640932024778806
Nicolas Batum,757.4644045720069,8.501690964755634
Russell Westbrook,750.1927765984946,8.492643353591395
Brent Barry,775.1826908645428,8.473638827954817
Lou Williams,860.226813766903,8.422095775926488
Glenn Robinson,810.0353489652279,8.293119799399499
Monta Ellis,807.0632775202181,8.2705850383811
Jarrett Jack,832.4692628004597,8.075403332855439
Gordon Hayward,700.4365480679159,7.962661249951233
Danny Green,688.9725692601124,7.922168496553209
Stephon Marbury,749.4667523780761,7.88755799175585
Antoine Walker,712.0873752553503,7.758438395938612
Richard Jefferson,982.1030330622423,7.7531677849701195
Damon Stoudamire,695.6893000873538,7.720375044676321
Luke Ridnour,773.9841848745427,7.6727552548514915
Eddie House,755.6779926092541,7.662195575180261
