Player Name,Shootscore,Shootscore Index
Andre Roberson,9.520555604680787,-4.124955688139921
Mike Wilks,34.56243712743684,-4.122671575382055
Michael Stewart,-2.2895036631007466,-4.1134399254101375
Ekpe Udoh,49.55719202460482,-4.113082106675314
Greg Buckner,155.21451590800262,-4.087208546591722
Ed Davis,133.89045146244857,-4.071616263017429
Dominic McGuire,10.440829427709865,-4.054670911014506
Will Bynum,91.40071121839799,-4.049047955479487
Jeff Withey,13.295793485535233,-4.039106512434701
Mamadou N'Diaye,3.211859055170984,-4.0158269263157935
Ervin Johnson,41.28634643778125,-4.007999998507338
Luke Walton,163.93846071385317,-4.006216642434776
Hilton Armstrong,11.21924949527362,-3.9811696084610926
Bruno Šundov,4.735015083891597,-3.973741582729235
Jamal Sampson,3.3409497986465926,-3.9588531826019158
Jeff Adrien,23.078225360170475,-3.955076596110468
Michael Bradley,3.0520143116555314,-3.946914166477226
Ike Diogu,49.62141042051926,-3.930859353982478
Jeff Ayres,22.674392685921223,-3.924059459516466
Anthony Randolph,19.414997379642667,-3.9204416466233774
Josh Powell,50.38023980093178,-3.880558827082785
Jérôme Moïso,10.467629419302417,-3.8714270666624433
Trevor Booker,145.00007781643154,-3.8704630949818832
Darvin Ham,10.848352863114766,-3.8591138963273233
Marcus Banks,93.2575234684988,-3.855214852381474
Amir Johnson,296.8489702045366,-3.8246307959297017
Tony Battie,214.7304864327865,-3.8062507979349713
Jahidi White,14.537643517080452,-3.7905719764554338
Mason Plumlee,25.269572584822566,-3.788093432470519
Shannon Brown,131.870216171539,-3.7717166536778195
Shelden Williams,22.5186737691827,-3.7584229214381484
Kevin Willis,61.33374908813643,-3.6986488831203825
Tony Wroten,-7.611263065039193,-3.685547425654787
Andrew DeClercq,20.411288361919844,-3.675471112301415
Malcolm Thomas,-5.484679821584651,-3.6534563899712564
Stacey Augmon,59.80676591881852,-3.6448889068334216
Stanislav Medvedenko,99.6432953501583,-3.6343312326156316
Hakim Warrick,103.18736966596865,-3.6283648104315995
Damien Wilkins,179.98841174199933,-3.619582083040212
Cody Zeller,33.8964633491405,-3.6166152734137413
John Lucas,137.59973448830797,-3.614195565013453
Jelani McCoy,24.46060849102739,-3.5858198227713416
Samaki Walker,64.22156130550134,-3.572212107883985
Archie Goodwin,-3.6580496550997097,-3.565150953440092
Ramon Sessions,228.20189170509306,-3.5571664834091647
Hasheem Thabeet,0.14168157219009103,-3.5440151252444494
Milt Palacio,64.22226318390955,-3.5386116785328112
Xavier Henry,41.06150498414645,-3.535963320526075
Andre Drummond,82.30298063355778,-3.5089888831184117
Bruno Caboclo,-2.5617380115345343,-3.506029319334024
Jared Cunningham,1.557521183869011,-3.4944329529896887
Robert Traylor,28.632362120214548,-3.4879487958224096
Anthony Bennett,-0.07677512519501573,-3.485836230194333
Von Wafer,65.78808462027045,-3.477543080664846
Lucas Nogueira,-0.8404655824660274,-3.471453814940917
Speedy Claxton,107.05480558462212,-3.4508119336475116
Kyrylo Fesenko,-0.49017495774215514,-3.4449109329658865
Kosta Koufos,208.33579848456608,-3.440491673635954
James Michael,0.824871274524285,-3.438495412829391
Donnell Harvey,33.31116851637197,-3.4320535498582228
Thabo Sefolosha,280.43203767393595,-3.4074684004332294
Maurice Ager,-1.782126357566875,-3.4055596453879478
Derrick Favors,170.4774043139227,-3.4008408239425405
Fabricio Oberto,32.75963830594515,-3.400522192864802
Lorenzo Brown,3.7780765716496187,-3.393775398441662
Hamed Haddadi,5.162629518567748,-3.3833980311540017
Tarik Black,3.4876019733636237,-3.3697598634849086
Chris Mihm,154.78178802956018,-3.3682125528398426
Anthony Goldwire,32.998659225487145,-3.336306668430664
Jerome Williams,37.73459201793182,-3.3328328913564915
Earl Clark,53.01113012275752,-3.3326635552831863
Antoine Wright,36.25881040051498,-3.311875065182679
Chris Douglas-Roberts,50.87324136188246,-3.2982012165183012
Jamison Brewer,-1.050312546955014,-3.28731941126403
Nerlens Noel,8.409401790175538,-3.2825735659940367
Mark Pope,-0.03767679684239289,-3.2727562374402086
Julyan Stone,8.439348199350114,-3.272176833269087
Damone Brown,-0.3625600823148223,-3.2684963753347858
Tyler Hansbrough,90.46466992617762,-3.2672001399737463
Tristan Thompson,134.10312045485745,-3.2647009640329996
Nikola Peković,94.79569684662866,-3.249666506799074
Dwayne Jones,-1.6085144209026705,-3.236688578320007
Jason Collier,40.21238251449461,-3.232409658791394
Kenneth Faried,133.45291030552892,-3.2229236698674995
Dee Brown,1.4427726515603139,-3.221308875304853
Clint Capela,11.442752689721612,-3.218935070640198
Derrick Williams,135.47838485978718,-3.197503909065892
Lance Thomas,140.44454694392022,-3.180565163582383
Orien Greene,6.215963123639493,-3.1678576145673887
Darius Miles,120.86703705589136,-3.1672981670268467
Tremaine Fowlkes,6.163725485207551,-3.1409743170252504
Lonny Baxter,4.177649456819649,-3.132613575605493
James Young,16.027581021829832,-3.119468401175039
Josh Davis,8.040230827296314,-3.109710786041878
Stephen Graham,46.12972626117813,-3.109586350041016
Lorenzen Wright,208.89915477333818,-3.106799691485207
Jermaine Jackson,3.2027339403000994,-3.106434163969404
Rick Brunson,82.31265515382118,-3.1050005426602296
Darius Morris,19.75626699970836,-3.0977100944907714
Leon Powe,12.427012066710184,-3.0955298728444793
Lance Stephenson,187.09911539222776,-3.0891094320464547
Vin Baker,88.26730178049603,-3.0703088483188203
Aron Baynes,102.88144716097347,-3.06430854843898
Nikoloz Tskitishvili,8.079578046136046,-3.0626345613382124
Viktor Khryapa,7.288984580707764,-3.061469578437709
Kenny Thomas,205.5373210569063,-3.0599043319689234
Jonathan Bender,90.59843097667817,-3.059369629431461
DeAndre Liggins,18.73839175037969,-3.0557873216541926
Alonzo Mourning,128.17014455266036,-3.0511184598830803
Maceo Baston,10.068754513295799,-3.0402440530230788
Elliot Williams,21.218256421800675,-3.0398872624259567
Vladimir Stepania,11.61029930260404,-3.020357616797927
Johnny O'Bryant,21.538033346436514,-3.01294941046702
Manny Harris,20.425620891491587,-3.003466356405676
Daniel Santiago,13.518077571994912,-3.000267577430904
Andre Barrett,10.734465789204986,-2.978688172986416
Lawrence Funderburke,13.842491855964017,-2.9711791586214535
Jabari Smith,14.62949821021267,-2.962471674977214
Quinton Ross,92.22285360644935,-2.9562991332236725
Ansu Sesay,15.378806670740914,-2.9504613147671974
DeJuan Blair,103.92730129430899,-2.939011183741479
Adreian Payne,24.84057682910707,-2.9305204429124565
Luke Jackson,13.179467401985768,-2.929233223438581
Terrence Jones,69.60186550669873,-2.916156959739551
Jacque Vaughn,217.55305975196836,-2.8973498350620077
Glen Davis,144.04386981623207,-2.8934580606726996
Wang Zhizhi,60.13682251625757,-2.8829053374397473
Donald Sloan,72.03422539042684,-2.874371588349683
Jon Leuer,150.8444154183211,-2.8727617113149133
D.J. White,60.2603159059089,-2.8714461124253976
Jan Veselý,-8.80324550248786,-2.8622355786966915
Noah Vonleh,28.98062119644706,-2.8572675790222655
Jason Hart,131.38792043333277,-2.8557240779554722
Mike Sweetney,19.387480944749424,-2.832094024148732
Kedrick Brown,21.055642839502354,-2.824625883672989
James Singleton,20.832205737965705,-2.8055897748167347
Alexis Ajinça,114.15122809848172,-2.8038125138499614
Dominique Jones,-4.476545617942384,-2.785211569976686
Robert Swift,21.448580816001417,-2.778881224363987
Dwight Powell,32.887766293091765,-2.774045018129623
Andrew Bynum,132.83259407956663,-2.7542645512999577
Greg Stiemsma,34.71655748384036,-2.7351486936581892
Lavoy Allen,115.7595312859137,-2.7326641134065746
Samardo Samuels,-2.2769901654874016,-2.711955742704398
Dewayne Dedmon,77.74830014641907,-2.7094410065272094
Bernard James,-2.1155732149014717,-2.699733099609879
Jerami Grant,38.71382426200816,-2.652133973929258
Aaron Harrison,-4.91380139770174,-2.6484143678532788
Emeka Okafor,219.0628635247096,-2.6469770616017048
Tierre Brown,29.458246391822446,-2.6415687421445977
Vander Blue,-1.784786443173696,-2.638825004919908
Robert Pack,31.581323735368365,-2.6355263432042144
Devin Ebanks,1.952952562031549,-2.6277770442582953
Dexter Pittman,1.895710637890992,-2.626251245387622
James Johnson,169.63950871655908,-2.626041270405413
Kevon Looney,-3.566808304145421,-2.618916999024777
Joey Dorsey,1.2408962752474166,-2.6153738319665925
Primož Brezec,144.71680640805656,-2.6148208470592964
Mario West,-2.563038492817256,-2.6128817728723197
Michael Curry,75.09431893052931,-2.6091225279980037
Daniel Orton,0.9488327427903189,-2.6068437619225766
Mike Harris,-0.36889078980753176,-2.605218173426111
Robert Sacre,43.6329673150913,-2.604897661575962
Trey Johnson,0.4047964958581436,-2.60303881129182
Tony Massenburg,74.28579379417894,-2.602342624013673
Bimbo Coles,33.382710368696856,-2.5996145397780595
Phil Pressey,2.039734396519826,-2.5976222274664504
Malcolm Lee,3.852020976026522,-2.5967279425326346
Marquis Teague,-0.8629091417507926,-2.596551887174086
Justin Harper,0.9863561732736734,-2.5937257851792386
Jarnell Stokes,1.4068483780690775,-2.5923286920320963
Chris Wright,1.8156509572380348,-2.583811663635614
Tim Frazier,42.80430695020297,-2.58160662303213
Ish Smith,212.17547154291768,-2.581055017467619
Pops Mensah-Bonsu,-1.4658098970232212,-2.578909956190238
Elijah Millsap,1.8797132729009327,-2.57394316300819
Cherokee Parks,35.73875726675297,-2.559146289678067
Jordan Mickey,-0.20459906478808298,-2.551014461047469
Maurice Harkless,129.16719739138668,-2.5500772408467967
Lazar Hayward,5.327743927764412,-2.5481518450049485
Damion James,4.752356128518394,-2.547967994882913
Eric Moreland,3.119875302999986,-2.546640367608622
Arinze Onuaku,3.133606959173338,-2.5442581925495458
Awvee Storey,-6.70282302265925,-2.541963256187625
Travis Knight,-6.941356985574974,-2.541337702501062
Cedric Simmons,-3.8149756174912293,-2.5395513967342023
Quincy Acy,128.43671470536376,-2.5379325548521954
Tyrone Hill,36.650575491975665,-2.533730924255064
Jorge Gutiérrez,5.515725166351812,-2.52804646329698
Paul Davis,-3.2418692961111537,-2.527814674278193
Bernard Robinson,-6.276574248765055,-2.5229076222892157
Dalibor Bagarić,-5.97856267779326,-2.5228387450935195
Tyler Ennis,45.49486363372233,-2.5194117376134173
Ryan Humphrey,-2.5970978733544685,-2.5133513453597196
Briante Weber,1.7079822549619341,-2.510767016331014
Acie Law,2.400032265527148,-2.504482393285488
Dan Langhi,38.53438918868493,-2.5031825941771837
Rajon Rondo,325.04572618801444,-2.502810386335713
Marc Jackson,152.93515985467317,-2.4986828280164093
Salah Mejri,2.5284294008155817,-2.495922623845725
Josh Smith,344.0010343792814,-2.4887007699647277
Joffrey Lauvergne,47.81969345216294,-2.4885392538656497
Landry Fields,85.7222011442526,-2.4881150024810226
Randolph Morris,-1.4006562644864586,-2.487087198618235
Bob Sura,76.87226112281974,-2.4812692432892884
Earl Watson,359.5460859718779,-2.4800168821442217
Qyntel Woods,37.13932813129278,-2.4786156215946713
Ruben Boumtje-Boumtje,-2.2736032594420816,-2.477375881568908
Quincy Miller,8.528609012596025,-2.47642922902846
DerMarr Johnson,157.84215170404963,-2.4728524540077883
Michael Carter-Williams,88.59365961900656,-2.471388346297812
Amal McCaskill,-1.8104438010712836,-2.46892599076644
Festus Ezeli,9.287812231686761,-2.4657543362281964
Blake Ahearn,2.8674632684316457,-2.4600949633090776
Paul Shirley,0.3186626906883808,-2.459661367241881
James Anderson,92.51026542012025,-2.452413299873778
John Jenkins,90.98275184137364,-2.4518634323310304
Julius Randle,48.9607573261331,-2.451378239926329
Lester Hudson,9.78900324522316,-2.450222851162198
Marcus Williams,76.02590107968399,-2.4458607608769922
Kaniel Dickens,1.9910423254196687,-2.4456540463303225
Morris Almond,4.323514220598083,-2.4279566662084062
John Henson,132.92712051641357,-2.427357248438108
Alan Anderson,202.98566966738312,-2.426556427664612
Evan Eschmeyer,-0.9501549270007752,-2.4257135444633064
John Amaechi,-0.8507744529502039,-2.4232750757458597
Pape Sow,-1.3805892035804739,-2.418139457868156
David Harrison,37.842732489381255,-2.406051551227783
Mouhamed Sene,2.43077022110133,-2.403992552208179
Dwight Howard,390.5611997722257,-2.396795992729397
Tariq Abdul-Wahad,0.6348362338472291,-2.3945699221083183
Chris Dudley,0.7070444395070294,-2.3928593233398394
Tamar Slay,4.517749933281726,-2.389878051494309
Kirk Snyder,39.83904118436381,-2.389422687125954
Jeff Trepagnier,2.820280338164577,-2.380194788990016
C.J. Wilcox,11.615624622986836,-2.379725825363769
Victor Claver,12.919658555509207,-2.378092619618343
Shawn Bradley,85.72083543381218,-2.3777357480592114
Antonio Harvey,1.5566982090070842,-2.375975838987986
Lavor Postell,1.6875457949283654,-2.373726962747452
Jordan Hamilton,93.31390814434756,-2.369631312724607
Reece Gaines,2.2708562077130643,-2.368071012745255
George Lynch,86.28607672336845,-2.3660297446597665
R.J. Hunter,9.058641762177134,-2.362787302206967
Chris McCullough,9.493749730767684,-2.3550723219129877
Andre Brown,4.73411620800662,-2.3515127449669895
Marcus Haislip,6.569826976801908,-2.351074659727067
Olumide Oyedeji,3.5090369725003874,-2.3382326368369073
Josh Huestis,10.213684614473346,-2.33774260913974
Tom Gugliotta,87.51147252139937,-2.330713332348365
Anthony Brown,10.724306633986023,-2.3291481667303295
Jeremy Richardson,6.000022164427097,-2.326354568491851
Reggie Williams,129.58193534498164,-2.3242163859698373
JaKarr Sampson,13.462395914555671,-2.3235806458700754
Laron Profit,2.7293380162327496,-2.3230173424068665
Shawne Williams,170.2086179161256,-2.3216987351023852
Scott Williams,89.65190323931725,-2.3207731101619045
Jeremy Tyler,13.705976029539764,-2.3180762952892415
Keith McLeod,42.246634943039254,-2.317879032134556
Justin Reed,3.3615227697084995,-2.317347794552576
Mark Bryant,4.598516960259488,-2.3160983113235436
Reggie Slater,4.726228651634089,-2.3151123865065064
Vitaly Potapenko,168.07880826336086,-2.309775319394486
Ryan Kelly,55.89798999042227,-2.307452488047489
Kyle O'Quinn,139.04753974510044,-2.306304309262881
Monty Williams,5.857573308634898,-2.2932044819609567
DaJuan Summers,15.838909552964395,-2.290583985654703
Popeye Jones,49.024882851615764,-2.2856078137835283
Alan Williams,13.0320570568142,-2.2851829206826233
Cartier Martin,134.084659254572,-2.2848212728350967
Nate Wolters,15.080624973815324,-2.2845828908926693
Frank Williams,9.569069518750535,-2.28280400923026
Derrick Dial,8.340708386542458,-2.2778891453846732
Devin Brown,158.07773684212063,-2.2778525209923535
Avery Johnson,49.69571045766284,-2.277553885056401
Mengke Bateer,8.240531853335103,-2.2695882372122362
Sean Williams,12.207793924178336,-2.2605375116255493
Sergey Karasev,18.274492177569815,-2.260368588496985
Mardy Collins,8.865843308193774,-2.2600033917864053
Josh Boone,9.470802524072765,-2.2526510897596843
James White,12.719879651248194,-2.248525272429395
Orlando Johnson,17.70302221394986,-2.2471560485537165
Rafael Araújo,6.6645533906886,-2.2429018435608477
Carl Landry,213.81686378761628,-2.2415465305653006
Dwight Buycks,17.196508407724657,-2.2379210007920802
Cristiano Felício,15.193776397997137,-2.2355646820105335
Brevin Knight,244.27548925883767,-2.229983129377567
Art Long,9.123954427782037,-2.2284243987202492
Austin Croshere,252.3763317240411,-2.226689321789826
Henry Sims,61.32772698146639,-2.2231721686172863
Alton Ford,10.838062098446283,-2.2196987208610297
Devean George,249.40943090054716,-2.211734808543521
Darrun Hilliard,16.998374494479876,-2.2027704569165394
Lindsey Hunter,256.4820914519211,-2.200593435921637
Willie Reed,17.03822767592921,-2.197288579506271
Patrick O'Bryant,12.043646966287952,-2.193139783474548
Taj Gibson,183.35769769575245,-2.1876572234078924
Greg Monroe,221.13849722567645,-2.1866216788945083
Mark Strickland,11.927865603347646,-2.174391269521904
Johan Petro,165.8037017121196,-2.172957843643493
Al-Farouq Aminu,229.84220580472072,-2.17038327936374
Quincy Lewis,14.329033995342954,-2.161443652323922
Quincy Pondexter,141.25322203849493,-2.1602004124301084
Malik Allen,256.56910860636356,-2.1582560993531557
Billy Thomas,12.029052142943891,-2.143896287161871
Julian Wright,19.53793553037226,-2.130328832707653
Michael Doleac,214.03979935377725,-2.12754115630408
Derrick Coleman,100.6094878195573,-2.1216199522774404
Tyler Zeller,145.58377546604905,-2.1165820171636227
Jeffery Taylor,25.47412677269523,-2.1128380035632475
Rod Strickland,100.71230756484101,-2.10920925242895
Keyon Dooling,366.47064680572595,-2.1087676869966194
Gustavo Ayón,21.88200425771425,-2.1080122712890494
Kendall Gill,100.77469345869426,-2.106076686837583
Pat Burke,13.333357025046936,-2.1011059281121325
Richaun Holmes,22.342264517737497,-2.098495776726442
Don Reid,16.222850862677817,-2.0897967531466692
Maciej Lampe,15.949668075367388,-2.082972546818505
Shaun Livingston,378.63952915752924,-2.0696116776733953
Solomon Hill,108.16081259426586,-2.0681086060770415
Randy Brown,17.804563454483265,-2.0633914028994464
Joel Freeland,28.06126861192395,-2.0571414348617822
Obinna Ekezie,18.651219196791573,-2.0458488725836466
Perry Jones,28.8774134654043,-2.0430213105784487
Scott Padgett,179.02456035684682,-2.037391744783678
Markel Brown,27.944179821483175,-2.036444438306991
Jusuf Nurkić,68.60627223574156,-2.0352907144973282
Josh Harrellson,24.828434223283978,-2.029556876740217
Shandon Anderson,142.59574355303664,-2.0283222114781037
Todd MacCulloch,19.610779089368844,-2.025301381125241
K.J. McDaniels,28.679208057035794,-2.0238684085317313
Giannis Antetokounmpo,111.69537184461315,-2.009153471870165
Jackie Butler,18.919216194101942,-2.0056788186406846
Terence Morris,18.112999024789115,-2.0017579201513382
Zoran Planinić,19.336414842237367,-1.9985806717644037
Alec Burks,193.23875465837278,-1.9859440896267633
Brandon Armstrong,22.564647434354626,-1.9801468857457896
Boban Marjanović,28.18638209310279,-1.9723466098357803
Jordan Hill,195.61898313807853,-1.9715309951288296
Eric Snow,228.01922527546964,-1.9687572965759945
Craig Smith,103.61068490276854,-1.9655443218118243
Ime Udoka,136.5791995517264,-1.9608740433869123
Joe Young,29.194964394993445,-1.945382439373837
Solomon Alabi,-5.98919209775597,-1.9346198786468214
Javaris Crittenton,-13.08085882654484,-1.9341124687832303
Greg Foster,24.918749725905748,-1.9277286999567058
Donté Greene,28.96464548622064,-1.9248862371572555
Eric Maynor,73.60696011211267,-1.9198851780286343
Bryce Drew,68.81142853609602,-1.9065837087554294
Žarko Čabarkapa,23.8528489415119,-1.9041427490986496
Clarence Weatherspoon,111.08031498037242,-1.90272879016957
Terrel Harris,-6.035136093983266,-1.8936360325997739
Sebastian Telfair,256.3005708247071,-1.8931262582707304
Charles Oakley,70.52044986240554,-1.877704496845546
Tracy Murray,70.35810327299231,-1.875408776839162
Gal Mekel,-4.73740417667016,-1.8713575515627188
A.J. Price,116.87465937235406,-1.8657855489094586
Rashad Vaughn,33.508551802314656,-1.8634463360723428
Richie Frahm,66.22891718981722,-1.8610311683316274
Craig Brackins,-2.888763467877177,-1.8591181413287083
Sam Young,37.538656277273205,-1.849720080949555
Austin Daye,119.72084543649838,-1.8449305659761595
Tyler Honeycutt,-3.5258378576000453,-1.844645488829626
Maalik Wayns,-4.347553129962995,-1.8410112963667984
Justin Anderson,34.71569320158096,-1.8383481346847161
Darius Johnson-Odom,-3.4335596496998537,-1.8210582332450167
Othyus Jeffers,-2.009073646456102,-1.8184225621182206
Moochie Norris,154.32042724511666,-1.8134214711166048
Britton Johnsen,-7.123163633146783,-1.811009292678233
Semih Erden,-0.5870757371500136,-1.8081797038396745
Jarell Martin,35.93663368036944,-1.8070236590734425
Larry Drew,-3.147697986416404,-1.8042069781871546
Mustafa Shakur,-1.1753695433778732,-1.8004239259798873
Steven Adams,122.31050882044308,-1.798915869779803
Russ Smith,-0.7776231370169198,-1.7965467837573992
Robert Horry,230.7553822891334,-1.7899272306290446
Devyn Marble,-0.11483437717345701,-1.7818254083478953
Eric Williams,191.0933766488839,-1.7804980021484331
Christian Wood,-3.162368832665813,-1.7804718251726919
Dion Glover,118.3946442455192,-1.780263640520551
Jerome Jordan,0.3283350060069561,-1.7783062429755907
Chris Singleton,34.45415306869139,-1.770458373300189
Charles Smith,28.95433919533969,-1.7688529611673685
Cameron Bairstow,0.7950475415913376,-1.765961240062658
Will Conroy,-3.2944407398837408,-1.7657518711408113
Jon Brockman,1.3460484085064481,-1.7653084098091498
Tornike Shengelia,-0.6787171186423069,-1.762739529718527
Georges Niang,-4.352066342863306,-1.7595705649040765
Ognjen Kuzmić,0.4680523436701507,-1.7588122458112276
Jake Layman,-4.080758506665789,-1.7563234210763876
Dajuan Wagner,78.12504675123738,-1.7517568215623038
Xavier Silas,-1.7952099387354503,-1.7507801727598022
Marcus Fizer,155.01703805548362,-1.746176942550416
Shayne Whittington,1.5786725306466822,-1.7458952324785044
Hamady N'Diaye,1.5599650728558065,-1.741105382447907
Rakeem Christmas,-0.9946993588880614,-1.7367557023609121
Kyle Anderson,83.75593740856166,-1.7352948193223061
Corie Blount,76.80041547331578,-1.7335028458023938
Jack Cooley,0.26117993679945317,-1.731540429162204
Justin Dentmon,1.1461485720948168,-1.731012764227411
Kendall Marshall,85.54162976607749,-1.7291464656755093
Damian Jones,-2.6264016852599354,-1.7256184819582545
Viacheslav Kravtsov,1.12417460641459,-1.7248839481763283
Scotty Hopson,-1.3914316179475157,-1.7240691206136005
Lamar Patterson,-0.28240455038691215,-1.7222238834591943
Tony Mitchell,0.34861835594732365,-1.7207639615785282
Derrick Jones,-2.224033278876118,-1.7179004978092902
