"Player Name","Shootscore","Year","Shootscore Index"
"Klay Thompson","254.54387981341807","2018","4.445650054644232"
"Kevin Durant","225.5742825774761","2018","3.845135966840818"
"CJ McCollum","213.14355705344838","2018","3.587458038563145"
"Khris Middleton","198.68561925138022","2018","3.287757795580283"
"Stephen Curry","196.15094891246014","2018","3.235216324807934"
"J.J. Redick","194.3266830055167","2018","3.1974009085942825"
"Bradley Beal","188.15513191519307","2018","3.0694701215987426"
"Kyrie Irving","185.48044189991074","2018","3.0140261669727044"
"Damian Lillard","178.90085943455972","2018","2.8776372510299755"
"Kemba Walker","176.9002757073337","2018","2.8361669225941015"
"Tobias Harris","173.09331026455214","2018","2.7572519013892256"
"James Harden","168.67580288999488","2018","2.6656808867910016"
"Otto Porter","167.93812162588418","2018","2.6503894076655166"
"Karl-Anthony Towns","165.3169166241711","2018","2.596054149990738"
"Paul George","164.9404170861279","2018","2.5882496480915567"
"E'Twaun Moore","160.20779737540204","2018","2.490146633908778"
"Nikola Jokić","158.4835216640625","2018","2.454403925873059"
"Joe Ingles","156.839589361356","2018","2.4203266655255953"
"Buddy Hield","153.96734709959009","2018","2.360787627832837"
"Victor Oladipo","153.03503483976777","2018","2.341461620581327"
"Lou Williams","152.9897953036059","2018","2.3405238450724153"
"Jamal Murray","152.81627690823709","2018","2.3369269624487687"
"Dirk Nowitzki","152.4032769005305","2018","2.3283658381476333"
"Kyle Lowry","150.50832867803123","2018","2.289085240146877"
"Chris Paul","150.1638803283866","2018","2.281945130990454"
"Jrue Holiday","144.34142184125062","2018","2.1612507244131436"
"Wayne Ellington","141.53753762376894","2018","2.1031286884229994"
"Carmelo Anthony","135.65059640447134","2018","1.9810976119304076"
"DeMar DeRozan","134.65269345775465","2018","1.9604119678434946"
"Bojan Bogdanović","132.23832749000883","2018","1.9103643001132136"
"Allen Crabbe","131.22345524214893","2018","1.8893268974459627"
"Gary Harris","129.9802923994229","2018","1.8635572329797785"
"Harrison Barnes","129.88630266951924","2018","1.861608909140262"
"Devin Booker","129.24057666905327","2018","1.8482235811709908"
"Kyle Korver","128.46625521247083","2018","1.832172583313509"
"Donovan Mitchell","127.19430516302162","2018","1.8058061855532794"
"Marco Belinelli","126.00587602740407","2018","1.7811711023492596"
"Serge Ibaka","125.80186022720585","2018","1.7769420355398142"
"Troy Daniels","124.94536707511409","2018","1.7591876912267312"
"Bogdan Bogdanović","124.06869413716771","2018","1.7410150378292704"
"Josh Richardson","123.9123619739911","2018","1.737774410574437"
"Darius Miller","123.3844552069837","2018","1.726831370943863"
"LaMarcus Aldridge","121.47372938246775","2018","1.6872237172299875"
"Kyle Kuzma","121.43375118749061","2018","1.686395004663044"
"LeBron James","121.29107771752417","2018","1.6834375100188195"
"Eric Gordon","119.97563949157919","2018","1.6561696408841031"
"Wesley Matthews","114.97061363616339","2018","1.5524198886345777"
"Taurean Waller-Prince","114.75223935858554","2018","1.547893183308599"
"Anthony Tolliver","114.64988173294225","2018","1.545771400403152"
"Rodney Hood","113.79620837822873","2018","1.528075507991785"
"Al Horford","113.79277142579619","2018","1.528004263012504"
"Dario Šarić","113.77866702110605","2018","1.527711891197752"
"Courtney Lee","113.49941413747669","2018","1.521923226298017"
"Robert Covington","113.44038871782911","2018","1.520699681636757"
"Joe Harris","112.74942662255258","2018","1.506376649494739"
"Anthony Davis","111.88873809149396","2018","1.4885353386921754"
"Evan Fournier","111.27958699431865","2018","1.4759081760680148"
"Denzel Valentine","109.97636737193939","2018","1.4488935877612905"
"Darren Collison","109.88197060375668","2018","1.446936826378826"
"Patty Mills","109.78393037750392","2018","1.44490453933815"
"Mike Scott","108.67912230362802","2018","1.4220028466677974"
"Kristaps Porziņģis","108.28087419425027","2018","1.4137475161509585"
"Yogi Ferrell","107.68556947004544","2018","1.4014073765725796"
"Will Barton","106.89139512125728","2018","1.3849448458464815"
"Brook Lopez","106.37709858766104","2018","1.3742839342978102"
"Reggie Bullock","104.86840945553155","2018","1.343010145070405"
"Jeremy Lamb","102.73243971042066","2018","1.2987333844163234"
"Kevin Love","102.59565674239093","2018","1.295897994659109"
"Goran Dragić","101.7571588471299","2018","1.2785166760789168"
"Jamal Crawford","101.04477190827497","2018","1.263749525908849"
"Marvin Williams","101.00996626339965","2018","1.2630280357233803"
"Kentavious Caldwell-Pope","100.85579236450916","2018","1.2598321473752865"
"Nikola Mirotić","100.0536085362347","2018","1.2432035872346843"
"J.R. Smith","98.77034878349713","2018","1.2166027493440577"
"Jayson Tatum","97.85728136776092","2018","1.197675670662288"
"Jordan Clarkson","97.65731199267276","2018","1.1935304826608235"
"Bobby Portis","97.46169513436388","2018","1.1894755184764894"
"Jimmy Butler","96.77874465964749","2018","1.175318560131539"
"Marc Gasol","96.57722030132554","2018","1.1711411387051296"
"Terry Rozier","96.30245963962233","2018","1.165445593586461"
"Markieff Morris","94.51637570884407","2018","1.1284216559149722"
"Eric Bledsoe","94.16984007103873","2018","1.1212382791240152"
"J.J. Barea","94.03379323321487","2018","1.1184181486938627"
"Ricky Rubio","94.00727756825422","2018","1.117868502448295"
"Andrew Wiggins","93.3456564232816","2018","1.1041536822142137"
"Zach Randolph","92.20367692792163","2018","1.0804814589050313"
"D.J. Augustin","91.8310553203158","2018","1.072757343068528"
"DeMarre Carroll","90.48318608632792","2018","1.0448172078662927"
"Tyler Johnson","89.61987346533554","2018","1.0269215020039688"
"Ryan Anderson","87.98173625784928","2018","0.9929643688467995"
"Austin Rivers","86.32922176288614","2018","0.9587092072564438"
"Lauri Markkanen","86.15906182156922","2018","0.9551819424101853"
"Jeff Teague","86.04686585194622","2018","0.9528562193493971"
"Trevor Ariza","85.9226905945735","2018","0.9502821762654836"
"Nikola Vučević","85.90992233496794","2018","0.9500175015547025"
"Tyreke Evans","85.79845918406454","2018","0.9477069691767996"
"Justin Holiday","85.57665588288235","2018","0.943109183229125"
"Nick Young","85.33167160426325","2018","0.938030876154196"
"Jaylen Brown","85.05852249898969","2018","0.9323687371727067"
"C.J. Miles","84.62890542867027","2018","0.9234631558839355"
"Frank Kaminsky","83.37976729746943","2018","0.897569628980915"
"Dennis Schröder","81.17810402746754","2018","0.8519310997508597"
"Ish Smith","81.07291796023799","2018","0.8497506857569221"
"Marcus Morris","80.67512790396596","2018","0.8415048502751953"
"Myles Turner","80.52726874645788","2018","0.8384398609220058"
"Bryn Forbes","80.30176784723373","2018","0.8337654270424617"
"Kelly Olynyk","80.19362297344709","2018","0.8315236796096728"
"Michael Beasley","78.22826150265122","2018","0.7907834773477417"
"Luke Kennard","78.21514867575401","2018","0.7905116600622416"
"Tim Hardaway","77.57957564260464","2018","0.7773367941113746"
"DeMarcus Cousins","75.8531393615788","2018","0.7415492993800126"
"Joel Embiid","75.72057113344208","2018","0.7388012774471268"
"George Hill","74.33025269752903","2018","0.7099812078928721"
"Russell Westbrook","73.75238368892907","2018","0.6980024952534457"
"Tony Snell","73.65649544661889","2018","0.6960148169335507"
"Nicolas Batum","73.2620017049287","2018","0.6878373111330445"
